"customer_id","region","total_revenue","customer_rank","cumulative_revenue_percent","customer_percent","customer_group"
"12101","Southeast Asia","76.72999999999999","2771","0.9971","0.9237","Other"
"11988","Europe","76.49000000000001","2772","0.9971","0.924","Other"
"11718","Latin America","75.74","2773","0.9972","0.9243","Other"
"11277","North America","75.73","2774","0.9972","0.9247","Other"
"11329","Southeast Asia","75.43","2775","0.9972","0.925","Other"
"10523","Middle East","75.24","2776","0.9972","0.9253","Other"
"12196","North America","75.01","2777","0.9972","0.9257","Other"
"11957","Southeast Asia","74.77","2778","0.9973","0.926","Other"
"12045","North America","74.58","2779","0.9973","0.9263","Other"
"10486","Latin America","74.38","2780","0.9973","0.9267","Other"
"10003","Southeast Asia","74.1","2781","0.9973","0.927","Other"
"11246","Latin America","74.1","2781","0.9973","0.927","Other"
"10373","North America","73.42","2783","0.9974","0.9277","Other"
"10485","Europe","73.22","2784","0.9974","0.928","Other"
"10598","North America","73.12","2785","0.9974","0.9283","Other"
"11713","North America","72.66","2786","0.9974","0.9287","Other"
"12192","Southeast Asia","72.39","2787","0.9975","0.929","Other"
"11725","Middle East","72.24","2788","0.9975","0.9293","Other"
"11272","North America","72.19","2789","0.9975","0.9297","Other"
"12444","Middle East","71.84","2790","0.9975","0.93","Other"
"12931","Europe","70.94","2791","0.9975","0.9303","Other"
"10599","Southeast Asia","70.78","2792","0.9976","0.9307","Other"
"10392","North America","70.45","2793","0.9976","0.931","Other"
"10894","North America","70.16","2794","0.9976","0.9313","Other"
"10108","Southeast Asia","69.93","2795","0.9976","0.9317","Other"
"12655","Southeast Asia","69.92","2796","0.9976","0.932","Other"
"12179","Europe","69.82","2797","0.9977","0.9323","Other"
"11149","North America","69.69","2798","0.9977","0.9327","Other"
"10425","Europe","69.58","2799","0.9977","0.933","Other"
"10411","Latin America","69.44","2800","0.9977","0.9333","Other"
"11778","Southeast Asia","69.43","2801","0.9977","0.9337","Other"
"10508","North America","69.18","2802","0.9978","0.934","Other"
"10395","Europe","68.95","2803","0.9978","0.9343","Other"
"10554","Middle East","68.46","2804","0.9978","0.9347","Other"
"10071","North America","68.44","2805","0.9978","0.935","Other"
"10086","Southeast Asia","68.39","2806","0.9978","0.9353","Other"
"10621","Southeast Asia","68.28","2807","0.9979","0.9357","Other"
"10790","Latin America","68.28","2807","0.9979","0.9357","Other"
"11683","Europe","67.69","2809","0.9979","0.9363","Other"
"10134","Europe","66.66","2810","0.9979","0.9367","Other"
"10212","Europe","66.42","2811","0.9979","0.937","Other"
"12804","North America","65.95","2812","0.9979","0.9373","Other"
"11982","North America","65.91","2813","0.998","0.9377","Other"
"11052","Southeast Asia","65.8","2814","0.998","0.938","Other"
"10791","North America","65.78999999999999","2815","0.998","0.9383","Other"
"11182","North America","65.78","2816","0.998","0.9387","Other"
"11828","Latin America","65.78","2816","0.998","0.9387","Other"
"11180","North America","65.32","2818","0.9981","0.9393","Other"
"10232","Latin America","65.2","2819","0.9981","0.9397","Other"
"11274","North America","65.17","2820","0.9981","0.94","Other"
"12278","North America","65.01","2821","0.9981","0.9403","Other"
"10161","North America","64.94","2822","0.9981","0.9407","Other"
"12808","Southeast Asia","64.93","2823","0.9982","0.941","Other"
"12426","Latin America","64.6","2824","0.9982","0.9413","Other"
"11891","Southeast Asia","64.31","2825","0.9982","0.9417","Other"
"12500","Europe","64.26","2826","0.9982","0.942","Other"
"10865","Europe","64.12","2827","0.9982","0.9423","Other"
"12467","Europe","63.81","2828","0.9982","0.9427","Other"
"10874","Europe","63.56","2829","0.9983","0.943","Other"
"12793","Southeast Asia","63.2","2830","0.9983","0.9433","Other"
"10552","North America","63.01","2831","0.9983","0.9437","Other"
"11628","Middle East","62.84","2832","0.9983","0.944","Other"
"10453","North America","62.82","2833","0.9984","0.9443","Other"
"11601","Southeast Asia","62.82","2833","0.9984","0.9443","Other"
"10781","North America","60.3","2835","0.9984","0.945","Other"
"12686","Southeast Asia","59.769999999999996","2836","0.9984","0.9453","Other"
"10109","Southeast Asia","59.21","2837","0.9984","0.9457","Other"
"11446","Southeast Asia","58.84","2838","0.9984","0.946","Other"
"10042","North America","58.62","2839","0.9984","0.9463","Other"
"11499","Europe","58.13","2840","0.9985","0.9467","Other"
"11964","Southeast Asia","58.02","2841","0.9985","0.947","Other"
"10780","Middle East","57.74","2842","0.9985","0.9473","Other"
"10065","Europe","57.72","2843","0.9985","0.9477","Other"
"12968","Europe","57.32","2844","0.9985","0.948","Other"
"10901","Middle East","57.29","2845","0.9985","0.9483","Other"
"11562","Europe","57.24","2846","0.9986","0.9487","Other"
"10440","Europe","56.62","2847","0.9986","0.949","Other"
"10023","Latin America","56.38","2848","0.9986","0.9493","Other"
"12602","Europe","55.9","2849","0.9986","0.9497","Other"
"12268","Southeast Asia","55.67","2850","0.9986","0.95","Other"
"10558","North America","55.61","2851","0.9987","0.9503","Other"
"12139","Latin America","55.61","2851","0.9987","0.9503","Other"
"10902","Latin America","55.54","2853","0.9987","0.951","Other"
"12642","North America","55.13","2854","0.9987","0.9513","Other"
"11884","Europe","54.97","2855","0.9987","0.9517","Other"
"12694","Latin America","54.76","2856","0.9987","0.952","Other"
"10295","Southeast Asia","53.41","2857","0.9987","0.9523","Other"
"12374","Latin America","53.32","2858","0.9988","0.9527","Other"
"10842","Latin America","53.25","2859","0.9988","0.953","Other"
"11344","North America","53.15","2860","0.9988","0.9533","Other"
"11663","Europe","52.63","2861","0.9988","0.9537","Other"
"11439","North America","52.58","2862","0.9988","0.954","Other"
"11505","Europe","52.01","2863","0.9988","0.9543","Other"
"10517","North America","51.88","2864","0.9988","0.9547","Other"
"12710","Southeast Asia","50.93","2865","0.9989","0.955","Other"
"11327","North America","50.82","2866","0.9989","0.9553","Other"
"10515","Latin America","50.07","2867","0.9989","0.9557","Other"
"12212","Middle East","50","2868","0.9989","0.956","Other"
"12512","Latin America","49.31","2869","0.9989","0.9563","Other"
"10189","Middle East","49.040000000000006","2870","0.9989","0.9567","Other"
"10782","North America","48.62","2871","0.9989","0.957","Other"
"11082","Latin America","48.5","2872","0.999","0.9573","Other"
"12922","North America","48.29","2873","0.999","0.9577","Other"
"11070","Middle East","46.76","2874","0.999","0.958","Other"
"10793","Southeast Asia","46.65","2875","0.999","0.9583","Other"
"12894","Europe","46.57","2876","0.999","0.9587","Other"
"12034","Europe","46.54","2877","0.999","0.959","Other"
"10062","North America","46.1","2878","0.999","0.9593","Other"
"10351","North America","45.91","2879","0.999","0.9597","Other"
"12878","Latin America","45.9","2880","0.9991","0.96","Other"
"11630","Europe","45.78","2881","0.9991","0.9603","Other"
"11476","Europe","45.66","2882","0.9991","0.9607","Other"
"10708","Latin America","44.58","2883","0.9991","0.961","Other"
"12334","Latin America","44.55","2884","0.9991","0.9613","Other"
"10431","Southeast Asia","43.28","2885","0.9991","0.9617","Other"
"10756","North America","43.22","2886","0.9991","0.962","Other"
"10924","North America","43.21","2887","0.9992","0.9623","Other"
"12146","North America","43.02","2888","0.9992","0.9627","Other"
"10418","Southeast Asia","42.92","2889","0.9992","0.963","Other"
"10015","Southeast Asia","42.78","2890","0.9992","0.9633","Other"
"10027","North America","41.94","2891","0.9992","0.9637","Other"
"11645","Europe","41.9","2892","0.9992","0.964","Other"
"10366","Europe","41.32","2893","0.9992","0.9643","Other"
"10052","Southeast Asia","41.02","2894","0.9992","0.9647","Other"
"12533","Europe","40.68","2895","0.9992","0.965","Other"
"10673","Southeast Asia","40.04","2896","0.9993","0.9653","Other"
"11473","Middle East","39.8","2897","0.9993","0.9657","Other"
"10155","Latin America","39.09","2898","0.9993","0.966","Other"
"12955","Southeast Asia","39.07","2899","0.9993","0.9663","Other"
"11500","Southeast Asia","39.02","2900","0.9993","0.9667","Other"
"11646","Middle East","38.74","2901","0.9993","0.967","Other"
"12349","Southeast Asia","38.74","2901","0.9993","0.967","Other"
"10528","North America","38.01","2903","0.9993","0.9677","Other"
"12214","Middle East","37.95","2904","0.9993","0.968","Other"
"11984","Europe","37.71","2905","0.9994","0.9683","Other"
"12504","Europe","37.28","2906","0.9994","0.9687","Other"
"11008","Middle East","37.17","2907","0.9994","0.969","Other"
"12093","Middle East","37.17","2907","0.9994","0.969","Other"
"10990","Southeast Asia","37.03","2909","0.9994","0.9697","Other"
"10941","Europe","36.79","2910","0.9994","0.97","Other"
"11968","North America","36.69","2911","0.9994","0.9703","Other"
"12063","Europe","36.61","2912","0.9994","0.9707","Other"
"12003","North America","36.39","2913","0.9994","0.971","Other"
"12167","North America","36.24","2914","0.9995","0.9713","Other"
"11280","Europe","35.82","2915","0.9995","0.9717","Other"
"11456","North America","35.51","2916","0.9995","0.972","Other"
"12479","Latin America","35.32","2917","0.9995","0.9723","Other"
"12651","Middle East","33.79","2918","0.9995","0.9727","Other"
"12969","North America","32.66","2919","0.9995","0.973","Other"
"11830","Southeast Asia","32.28","2920","0.9995","0.9733","Other"
"12402","Southeast Asia","32.24","2921","0.9995","0.9737","Other"
"10320","Europe","29.62","2922","0.9995","0.974","Other"
"12082","Latin America","28.95","2923","0.9995","0.9743","Other"
"12416","Europe","28.85","2924","0.9995","0.9747","Other"
"12738","North America","28.75","2925","0.9996","0.975","Other"
"11467","North America","28.6","2926","0.9996","0.9753","Other"
"12099","Southeast Asia","28.35","2927","0.9996","0.9757","Other"
"10284","North America","28.14","2928","0.9996","0.976","Other"
"10669","Latin America","27.96","2929","0.9996","0.9763","Other"
"10813","North America","27.69","2930","0.9996","0.9767","Other"
"10920","North America","27.54","2931","0.9996","0.977","Other"
"11526","North America","27.11","2932","0.9996","0.9773","Other"
"12080","Southeast Asia","26.37","2933","0.9996","0.9777","Other"
"12431","Europe","26.2","2934","0.9996","0.978","Other"
"11724","Southeast Asia","26.11","2935","0.9996","0.9783","Other"
"11420","Southeast Asia","26.01","2936","0.9997","0.9787","Other"
"11532","Latin America","26.01","2936","0.9997","0.9787","Other"
"10663","Latin America","25.86","2938","0.9997","0.9793","Other"
"12050","Latin America","25.52","2939","0.9997","0.9797","Other"
"10807","North America","25.36","2940","0.9997","0.98","Other"
"11492","Europe","25.29","2941","0.9997","0.9803","Other"
"11825","Middle East","25.1","2942","0.9997","0.9807","Other"
"11079","North America","24.67","2943","0.9997","0.981","Other"
"10576","Europe","24.33","2944","0.9997","0.9813","Other"
"11996","North America","24.23","2945","0.9997","0.9817","Other"
"12279","Southeast Asia","24.23","2945","0.9997","0.9817","Other"
"11226","Southeast Asia","23.92","2947","0.9997","0.9823","Other"
"11747","Europe","23.4","2948","0.9997","0.9827","Other"
"12142","Europe","23.23","2949","0.9997","0.983","Other"
"11310","Latin America","23","2950","0.9997","0.9833","Other"
"12545","North America","22.83","2951","0.9997","0.9837","Other"
"11768","Southeast Asia","22.74","2952","0.9998","0.984","Other"
"12821","Europe","22.71","2953","0.9998","0.9843","Other"
"11012","Latin America","22.68","2954","0.9998","0.9847","Other"
"10484","North America","21.94","2955","0.9998","0.985","Other"
"10489","Europe","21.71","2956","0.9998","0.9853","Other"
"12825","Southeast Asia","21.64","2957","0.9998","0.9857","Other"
"10211","Southeast Asia","21.62","2958","0.9998","0.986","Other"
"10466","Middle East","21.38","2959","0.9998","0.9863","Other"
"11979","Europe","21.13","2960","0.9998","0.9867","Other"
"12812","Southeast Asia","21.06","2961","0.9998","0.987","Other"
"12009","Europe","20.92","2962","0.9998","0.9873","Other"
"11010","Latin America","20.9","2963","0.9998","0.9877","Other"
"11970","Europe","20.44","2964","0.9998","0.988","Other"
"11470","Southeast Asia","20.29","2965","0.9998","0.9883","Other"
"10270","Europe","20.25","2966","0.9998","0.9887","Other"
"12244","North America","20.25","2966","0.9998","0.9887","Other"
"12659","North America","19.96","2968","0.9999","0.9893","Other"
"10435","Latin America","19.71","2969","0.9999","0.9897","Other"
"11049","Europe","19.43","2970","0.9999","0.99","Other"
"10761","Europe","18.93","2971","0.9999","0.9903","Other"
"12281","Latin America","18.86","2972","0.9999","0.9907","Other"
"10116","North America","18.78","2973","0.9999","0.991","Other"
"10717","Europe","18.74","2974","0.9999","0.9913","Other"
"12663","Europe","18.64","2975","0.9999","0.9917","Other"
"10992","Middle East","18.62","2976","0.9999","0.992","Other"
"10490","Europe","18.47","2977","0.9999","0.9923","Other"
"11787","Latin America","18.22","2978","0.9999","0.9927","Other"
"12364","Europe","18.22","2978","0.9999","0.9927","Other"
"10349","Europe","18.21","2980","0.9999","0.9933","Other"
"11271","Europe","17.78","2981","0.9999","0.9937","Other"
"12624","Middle East","17.78","2981","0.9999","0.9937","Other"
"10186","Europe","17.77","2983","0.9999","0.9943","Other"
"12897","Middle East","17.57","2984","0.9999","0.9947","Other"
"12576","Latin America","17.32","2985","0.9999","0.995","Other"
"11576","North America","17.26","2986","0.9999","0.9953","Other"
"10736","North America","16.76","2987","1","0.9957","Other"
"11650","Southeast Asia","16.43","2988","1","0.996","Other"
"11427","North America","15.75","2989","1","0.9963","Other"
"12221","Latin America","14.9","2990","1","0.9967","Other"
"12554","North America","14.04","2991","1","0.997","Other"
"10821","Europe","13.66","2992","1","0.9973","Other"
"12952","Europe","12.23","2993","1","0.9977","Other"
"10075","Southeast Asia","12.06","2994","1","0.998","Other"
